videoId,text,createTime,hour,dayOfTheWeek,authorId,name,nickName,verified,musicId,musicName,musicAuthor,musicOriginal,webVideoUrl,videoUrl,duration,diggCount,shareCount,playCount,commentCount,mentions,hashtags
6907228749016714497,Confidence went 📈,1608214517,14,4,6825540583826768902,ninakleij,Nina,0,6790057285814061057,Element,Pop Smoke,0,https://www.tiktok.com/@ninakleij/video/6907228749016714497,https://v77.tiktokcdn.com/ed1f811617d7b5e18b8d3b2092c4c83e/5fe11a6a/video/tos/alisg/tos-alisg-pve-0037c001/3ac9c682263f4574b741a4c71b860a5b/?a=1233&br=2830&bt=1415&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M2pwPGprb3ZweTMzOzczM0ApNjlnaTlnZGUzN2llaGVmNGdua2BpbjZfY2FfLS00MTRzcy01Y14yMGNgMjFgLjUxMF46Yw%3D%3D&vl=&vr=,15,3710,50,44800,68,0,0
6875468410612993286,Quiet Zone... follow me on insta: joeysofo. Comment where you wanna see me blade next. Reply to @dwight_schnuute,1600819763,1,3,6729292817489986566,joeysofo,JoeySofo ,0,6678927595137977094,Without Me,rapidsongs ,1,https://www.tiktok.com/@joeysofo/video/6875468410612993286,https://v77.tiktokcdn.com/ab935f1975cb8b69aebfa5918e57a25a/5fe11a66/video/tos/useast2a/tos-useast2a-ve-0068c001/74cfc3a81ed144aa9faa80168f460357/?a=1233&br=3380&bt=1690&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=MzZmZTxlaDs8dzMzODczM0ApOmQ3NmU3ZmQ0NzkzODpoO2dnNGpfcC9xMWlfLS0vMTZzc18tNTVeLy41M2IwYS4yXy06Yw%3D%3D&vl=&vr=,11,55700,1817,838100,936,1,0
6898699405898059010,Iphone bend test🤗 #tiktok #viral #fyp #iphone #test #bend,1606228625,14,2,6791901371429913601,jackeyephone,JackJacko,0,6881287666340481026,Pilfingerdansen - Remix,Sigurd Barrett,0,https://www.tiktok.com/@jackeyephone/video/6898699405898059010,https://v21.tiktokcdn.com/video/tos/alisg/tos-alisg-pve-0037c001/25076155259146a986c3e014c0176675/?VExpiration=1608587886&VSignature=2ea542cacb3ebcb6724f8d2e458016f5&a=1233&br=2578&bt=1289&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=andwNXNxOTVreDMzaTczM0ApNjYzZztkZTs1Nzk5O2RkPGc0L3FfZGFvaXJfLS1hMTRzczEzMWJfMWJgXzEwNDY1MjM6Yw%3D%3D&vl=&vr=,19,936200,21100,15300000,27100,0,6
6902819837345533186,,1607187987,17,6,6574079584262094854,naomivaneeren,Naomi van eeren ✨,0,6881107586830076678,Justin Timberlake - Mirrors,Noah,1,https://www.tiktok.com/@naomivaneeren/video/6902819837345533186,https://v21.tiktokcdn.com/video/tos/alisg/tos-alisg-pve-0037c001/8eb954f665754fceb0e1c93722dece38/?VExpiration=1608587880&VSignature=d6e2550fa67829cf1d8e5a4d1ce57c73&a=1233&br=3042&bt=1521&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anhndWdydTZ1eTMzZzczM0ApNDU1OWk7aWU4NzU2OjxoNmdiY2hzYzBjcDJfLS1jMTRzc2EwY2MtXjU0M2EtLjVgYTA6Yw%3D%3D&vl=&vr=,13,12900,197,94900,143,0,0
6905635666588192002,小技です👟✨#tiktok教室#tutorial,1607843600,7,7,6586854399372394498,io.dreamer_mk,io. Dreamer,0,6649693417590754053,原聲,Mj.无名氏,1,https://www.tiktok.com/@io.dreamer_mk/video/6905635666588192002,https://v77.tiktokcdn.com/7622979a5ceb97c6da4ec1f6b9c23702/5fe11a71/video/tos/alisg/tos-alisg-pve-0037c001/f468dc17f7cf4a698e8be586c72b32e5/?a=1180&br=1856&bt=928&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok&mime_type=video_mp4&qs=0&rc=M2xzNTVseDR1eTMzaTgzM0ApNTc4NDppMzs4Nzs1Zjo3ZGducWAwNl9fcl5fLS0vLzRzczEzM2BeM2E1Y2NiYl42YF46Yw%3D%3D&vl=&vr=,22,8805,198,115300,52,0,2
6895497835681287426,Great rally 😍🏐❤️ show some love in the comments for them👉❤️🏐 #volleyball #volleyballlove #volleyballworld,1605483204,23,7,6828136153255592966,the_volleyball_community,Volleyball community,0,6873639087861942273,Diamonds,Sam Smith,0,https://www.tiktok.com/@the_volleyball_community/video/6895497835681287426,https://v21.tiktokcdn.com/video/tos/alisg/tos-alisg-pve-0037c001/9d673a4e3e48457ebb0fc123eee17065/?VExpiration=1608587896&VSignature=05f2014f387513e16c64514a5d64a6fc&a=1233&br=2692&bt=1346&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajlpO2RuOzt1eDMzNjczM0ApNzVkZGc3OmQ3N2c3aThmPGdhbWdhLTZgaWxfLS0uMTRzcy8zNDM2MTIuNTUvMGExXy06Yw%3D%3D&vl=&vr=,29,343000,2846,2800000,2732,0,3
6895303013867539713,Oh no,1605437840,10,7,6879814870579512326,milanvannleeuwen,Milan,0,6893870343761496834,origineel geluid,🌹Rosalie🌹,1,https://www.tiktok.com/@milanvannleeuwen/video/6895303013867539713,https://v77.tiktokcdn.com/51d223926618e0839eceff8e1b7e97a0/5fe11a66/video/tos/alisg/tos-alisg-pve-0037c001/7f30a8e685eb4cdf9c32c088186e3c2f/?a=1233&br=4194&bt=2097&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajt1dm12NzVqeDMzZzczM0ApPGg7NjY4aDs8NzQ5ODtpZGdvaG80YG0xZ2xfLS1eMTRzczAyNjU0Ll5jYV8vYS0uLzM6Yw%3D%3D&vl=&vr=,11,227,0,62200,4,0,0
6884590643327290625,#TimeWarpScan,1602943672,15,6,6807032812786156550,helen.c_,Helen,0,6850266942448683782,original sound,Moonpie,1,https://www.tiktok.com/@helen.c_/video/6884590643327290625,https://v77.tiktokcdn.com/7e53d6f8656be23742cbc507e86b4172/5fe11a64/video/tos/alisg/tos-alisg-pve-0037c001/61941180c2e0420c94845cc48c137a49/?a=1233&br=1480&bt=740&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anQ5NTV0azNpeDMzOjczM0ApO2U2aWUzOTw8NzQ2OmQ8PGdtcGdwbmdmaTJfLS0wMTRzcy8yMmFfNmM0YV8tYWBgYmE6Yw%3D%3D&vl=&vr=,9,4326,201,81200,354,0,1
6906514963569888513,"Kendinizi yıpratmayın, DEĞMEZ 🤞🏻 #keşfet #tiktok #turkey #kadın #erkek #aldatma #seniniçin #beniöneçıkart #ortamısalla #mizah #boys #girls #türkiye",1608048326,16,2,181232554367254528,sulekolik,@Şulekolik,0,249539203825504256,Believer,Imagine Dragons,0,https://www.tiktok.com/@sulekolik/video/6906514963569888513,https://v77.tiktokcdn.com/093253b1e92646342d48e1cac7ad9caa/5fe11a6a/video/tos/alisg/tos-alisg-pve-0037c001/e749810f807046f2b3153af692dfa4de/?a=1233&br=4116&bt=2058&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amdkOmVmamlneTMzZjczM0ApNTQ6OWQ6NGU1N2Q2OTNpOWdzcWlqYjNgcWBfLS1iMTRzczQyYV81MGJeX18wY2EtLjU6Yw%3D%3D&vl=&vr=,15,734,1,8071,54,0,12
6894206452450217217,#kids #parents #funny,1605182532,12,4,17077271,pien.the.pug,Jans,0,6857952614651349766,Snort laugh,Lauren,1,https://www.tiktok.com/@pien.the.pug/video/6894206452450217217,https://v77.tiktokcdn.com/42a501e24bf66d68539d3cddee3c7974/5fe11a6a/video/tos/alisg/tos-alisg-pve-0037c001/85a7d9aecb9c4d6eb6d577c0c7d0e943/?a=1233&br=1090&bt=545&cd=0%7C0%7C0&cr=0&cs=0&cv=1&dr=0&ds=6&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=5&rc=ams7OTZkcGlseDMzaTczM0ApN2RmZTg5Z2VnN2Q1OWc8OWdhMmlfYHBvNWpfLS1gMTRzczIuYmAuY2M1NTQxYF5fLzM6Yw%3D%3D&vl=&vr=,15,3874,716,95800,94,0,3
6902751117805899009,Iknow maagdenvlies bestaat niet😄 #foryou #fyp #foryoupage #fy,1607171987,12,6,6736893238030042118,_ylvax,💘 Ylva Bloemsma 💘,0,6892161420423596034,WITHOUT YOU,The Kid LAROI,0,https://www.tiktok.com/@_ylvax/video/6902751117805899009,https://v21.tiktokcdn.com/video/tos/alisg/tos-alisg-pve-0037c001/1717bcb3777746cd8ffe075d9f701418/?VExpiration=1608587876&VSignature=9d5f963dd3b4a165947e58a81024205b&a=1233&br=5122&bt=2561&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anB1aWdzajZxeTMzNjczM0ApNTs3PDk5NWU7N2hpNDg1NWdjb2xgXi0uczJfLS1iMTRzc2IwNV9hXjUyM2BfMGE2YzU6Yw%3D%3D&vl=&vr=,9,2080,17,39300,19,0,4
6886417103046380801,Ben hopelijk niet de enigste😭 #fyp #dutch #fy,1603368929,13,4,7314134,aylaisah,Ayla Umarella,0,6855781280504662790,origineel geluid,mememeiland,1,https://www.tiktok.com/@aylaisah/video/6886417103046380801,https://v21.tiktokcdn.com/video/tos/alisg/tos-alisg-pve-0037c001/c2a790e50b594292ab36a358832cf4cf/?VExpiration=1608587875&VSignature=64522cd94a626d84ee6dde4b6faf099f&a=1233&br=2332&bt=1166&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amt1dDl0a3FxeDMzOTczM0ApOzw0ZjtlNDw8N2hlOGhnZ2dhZF9sbmdeYzVfLS02MTRzczBhYC42MjYuMy8vMC8zNWA6Yw%3D%3D&vl=&vr=,8,3275,338,65900,159,0,3
6883211681988627714,#stitch met @charlielifefitness vandaag in deze aflevering van “hoeveel TikTok kan ik kijken totdat ik mezelf compleet haat...” #dutch #humor,1602622611,21,2,6815614324688061446,gaaf_in,Gavin Reijnders,0,222500945169997824,Jailhouse Rock,Elvis Presley,0,https://www.tiktok.com/@gaaf_in/video/6883211681988627714,https://v21.tiktokcdn.com/video/tos/alisg/tos-alisg-pve-0037c001/a97ea9461736414cbdb39bb0dfb28bcb/?VExpiration=1608587877&VSignature=613dd46cfe3097566c8f879e5d63aa3e&a=1233&br=3034&bt=1517&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M29vZ201ZzY0eDMzNjczM0ApMzk8O2hkaDxmN2gzOzNlOmdqcWVqb2toNjBfLS0tMTRzc2NgMTJfMDZhYzBjMGA2NjM6Yw%3D%3D&vl=&vr=,10,6268,26,45700,68,1,3
6892769736589888770,Wist jij dit? 👀 #sportplazagroenendaal #zwemmen #zwembad #glijbaan #badmeester #badjuf #werken #glijbaanchallenge,1604848016,15,7,6829372384031900678,sportplazagroenendaal,SportPlaza Heemstede,0,6837446677348027141,Street Fashion Game,JVLES,1,https://www.tiktok.com/@sportplazagroenendaal/video/6892769736589888770,https://v77.tiktokcdn.com/d273f83a2b2b8d230e01810f0a888183/5fe11a68/video/tos/alisg/tos-alisg-pve-0037c001/838c4299593846149bed7775a3b75f0c/?a=1233&br=3644&bt=1822&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3k3OGgzdTQzeDMzaDczM0ApaGQ8NjloOmU5NzQ8ZWZmOmdlLS9eMDJwZ2hfLS0tMTRzczQ2MjY1MjNeLl9gMV82MF86Yw%3D%3D&vl=&vr=,13,57300,208,1200000,336,0,8
6906571896683285761,Lets help the bacons #roblox #hacks #exploiting #bunbungirls,1608061583,19,2,6877781654062253058,roblox_trollingexploits,Error 123,0,6587054961664726016,original sound,0,1,https://www.tiktok.com/@roblox_trollingexploits/video/6906571896683285761,https://v21.tiktokcdn.com/video/tos/alisg/tos-alisg-pve-0037c001/076b8d4688244660b729f044b73b2d0f/?VExpiration=1608587881&VSignature=717bf064b6f8eb45bf20cffd1fb8075e&a=1233&br=2270&bt=1135&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajR2cmtueXBreTMzZTczM0ApOmg0NTloOWQ1N2kzOmZmZWdtL19vMmlhMWBfLS1gMTRzc2IvLTUuLi4tNGNhLTBhYTA6Yw%3D%3D&vl=&vr=,15,6629,92,61500,1166,0,4
6907334602017344774,#dance #garrafa #horadearrasar #girl #challenge #musically #music,1608239180,21,4,6563548229581422598,jhullyduarte,Jhully Duarte,0,6907334593603554053,som original,Jhully Duarte,1,https://www.tiktok.com/@jhullyduarte/video/6907334602017344774,https://v77.tiktokcdn.com/2acf8f69b9d5ba3d9ae02a771aae86bc/5fe11a68/video/tos/useast2a/tos-useast2a-ve-0068c004/ac8ab4c5603d405288f1e83a9c30883f/?a=1233&br=2148&bt=1074&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=Mztxbml0NWt2eTMzODczM0ApZzw3NTY8Njw8Nzo8ZTVmM2c2MWUvMmExZGFfLS0xMTZzc2JiLy4tXy9hMjQuLzA1L2A6Yw%3D%3D&vl=&vr=,13,14500,470,174400,267,0,7
6883094233935252737,Welkom in Nederland🙋🏼‍♂️ #nederland #dutch #stamppot #voorjoupagina #fyp #foodmeme #flodder #15sworkout,1602595262,14,2,6813336748010505222,chef.lukeyluc,Chef.LukeyLuc,0,6809994980459891461,Originalton,Kattyyy🍁,1,https://www.tiktok.com/@chef.lukeyluc/video/6883094233935252737,https://v21.tiktokcdn.com/video/tos/alisg/tos-alisg-pve-0037c001/fe0936947b8c4a2aaaf5f279f76f4247/?VExpiration=1608587875&VSignature=3fe5b6543afe36010e9227fcdb5eb8eb&a=1233&br=4472&bt=2236&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anN1bW00b2h0eDMzOjczM0ApOjY8OWk2Mzw3N2Y1aDU7NmdwbGhyYmJfZy9fLS0zMTRzczIuYi8tNS4xL15gM19fLTM6Yw%3D%3D&vl=&vr=,8,23900,505,346500,181,0,8
6906818204966915330,Ben ik de enigste die dit doet? #foryou#pizzametananas#noticeme#xyzbca#viral#like#comment,1608118930,11,3,6858994019927065605,pizza_metananas,Nina,0,6844542304192088833,original sound - 🌸Ri Za🌸,🌸Ri Za🌸,1,https://www.tiktok.com/@pizza_metananas/video/6906818204966915330,https://v77.tiktokcdn.com/1b86dc0b558577fcd396599985d9ec1a/5fe11a66/video/tos/alisg/tos-alisg-pve-0037c001/92e0277dfaa2427dbbea2eb841bf2cee/?a=1233&br=2582&bt=1291&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M295bXNzaDZ5eTMzMzczM0ApaDhlPDM5N2U5N2Q3MzxoZ2dva2A1cy0wMmBfLS1jMTRzc14zX2EtNS1jYi4yNS42YWE6Yw%3D%3D&vl=&vr=,11,2501,16,71400,44,0,7
6876318382703070465,"ඔන්න අද මගේ GF පෙන්නනවා,ලස්සනයි ද කියන්න බලන්න 😍😍පළමු වතාවට මගේ GF පෙන්නන්නෙ හැබැයි අන්තිමට",1601017638,8,5,6668785904163323910,_nisandu_kgnk_,Nisandu kaushalya💖,0,6876318371693136642,original sound,Nisandu kaushalya💖,1,https://www.tiktok.com/@_nisandu_kgnk_/video/6876318382703070465,https://v77.tiktokcdn.com/dc9ea79f1b24bd37182989337e5dd9eb/5fe11a6a/video/tos/alisg/tos-alisg-pve-0037c001/a0f7bcb65eb441789abded1f0fccac36/?a=1233&br=2208&bt=1104&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M2Z0ZDY7ZnNzdzMzODczM0ApOmY6Zmk7Njs8Nzk6ZDc0NmdiLW1zX3FoYWpfLS1gMTRzcy1fMF8yYS00Ml9jYC4yYjU6Yw%3D%3D&vl=&vr=,15,6126,10,74700,188,0,0
6900948690186407170,tag de gierigaard van je vriendengroep! #ruinourfriendship #loversinstead #friendship #friends #dutch #funny,1606752327,16,1,6813398806265463814,pudding.broodje,I L S E,0,6899533138922670850,ruin our friendship,adam :),1,https://www.tiktok.com/@pudding.broodje/video/6900948690186407170,https://v21.tiktokcdn.com/video/tos/alisg/tos-alisg-pve-0037c001/021083e753a4494680cd79e798f3c51e/?VExpiration=1608587878&VSignature=ee8b1ae7b268caebe841eb1c395d8d8b&a=1233&br=2914&bt=1457&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amhwO2x2cmRreTMzNDczM0ApOmg6Ojw1NTxpN2hlaDQzaWdfZmNicy1jZC9fLS01MTRzczEyLWBiYC0vNTRiYWNhMjQ6Yw%3D%3D&vl=&vr=,11,10700,104,90700,209,0,6
6875323773755657474,Makkelijk afvallen? #fatloss #gezond #fitness #fitdutchie #fitdutch  #vetverbranding #sportschool,1600786063,15,2,6810398238781457413,marc.koolen,Marc,0,6875323788842601217,origineel geluid,Marc,1,https://www.tiktok.com/@marc.koolen/video/6875323773755657474,https://v77.tiktokcdn.com/106a9ea7246c845647c6f38ca32f2052/5fe11a6a/video/tos/alisg/tos-alisg-pve-0037c001/395e0590f0944bf8887a3084dec70b32/?a=1233&br=1778&bt=889&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M2lkdDp1ajUzdzMzPDczM0ApZzxoaGQ7Zzw0NzUzODw1N2dpYl9tY2k0cWlfLS0yMTRzczUwLS1fY18tX2FfXi42MzY6Yw%3D%3D&vl=&vr=,15,1086,32,48000,29,0,7
6884935459110178049,තරහයිද මා එක්ක 🥺 අත දැම්මානේ 😡,1603023956,13,7,6541724785074770944,himalkekulawala,Himal Kekulawala,0,6852913461234092802,Original Sound,Unknown,0,https://www.tiktok.com/@himalkekulawala/video/6884935459110178049,https://v21.tiktokcdn.com/video/tos/alisg/tos-alisg-pve-0037c001/611f715ff1ea4d7fa8212b0e39139aa8/?VExpiration=1608587880&VSignature=f1581655284adf294d09585322020775&a=1233&br=2598&bt=1299&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M2dxNzlleG42eDMzZjczM0ApOmVmNzM1aWVmNzQ5aDYzOGc0MV5sLW0tNTNfLS02MTRzc14wNDJjMi1hYDQyXzM2NF46Yw%3D%3D&vl=&vr=,13,720,0,11300,15,0,0
6892805816492084481,where my selfish bottoms at? #fyp #voorjou #netherlands #grindr #gay,1604856417,17,7,6803772101709267974,orangepotato56,👑,0,6568746626930871041,Blow Your Mind (Mwahchallenge),Dua Lipa,0,https://www.tiktok.com/@orangepotato56/video/6892805816492084481,https://v21.tiktokcdn.com/video/tos/alisg/tos-alisg-pve-0037c001/e703e3e3c22844fc92c25ae291801ed3/?VExpiration=1608587874&VSignature=18946902cd8bf92d363eb70fc56c5447&a=1233&br=4510&bt=2255&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ams5O215ZXE1eDMzOjczM0ApNmVkaTs4M2U7N2Q6Zzs8PGcwaHByZ2xlaGhfLS1jMTRzcy5jXl80LjNeY2MzMTBjNTM6Yw%3D%3D&vl=&vr=,7,2053,62,46800,42,0,5
6886765050355289346,#fyp #foryou #xyzbca #foryoupage #boyfriend,1603449941,11,5,6885956398250361857,x.maruska0475,m-0475,0,6880175664549645057,origineel geluid,Selena ,1,https://www.tiktok.com/@x.maruska0475/video/6886765050355289346,https://v77.tiktokcdn.com/8733010bbd932f82a9d0c6247fc89141/5fe11a64/video/tos/alisg/tos-alisg-pve-0037c001/ac22687a825e4d87b51613c5285cbdac/?a=1233&br=1988&bt=994&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anNnc3E1Z21leDMzNjczM0ApN2U5OGg3OmU6Nzw6NWk8NGdxa3Jzb2twNTZfLS0zMTRzczUtLzVfLjUtNjYtNjUtMWM6Yw%3D%3D&vl=&vr=,9,1251,46,50400,27,0,5
6875370613523909890,Reply to @mvo97 #gains #bodybuilding #training,1600796968,18,2,6733926208025084934,marqsheino,Markus Heinonen,0,6867335919502936838,EverybodyMakesMistakes,Jason Wolbert,1,https://www.tiktok.com/@marqsheino/video/6875370613523909890,https://v21.tiktokcdn.com/video/tos/alisg/tos-alisg-pve-0037c001/efa2424c8bcb48ceaa16a50d38bb977f/?VExpiration=1608587872&VSignature=7a6c7817a2e57123e389288937fa74c6&a=1233&br=1792&bt=896&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajpoMzNlaTw2dzMzZDczM0ApOWlmNjU3OTxnNzs2ZDhmNGducDJfYi4uZmlfLS1jMTRzc2EtMDM0LTFeYzAuNTViMS86Yw%3D%3D&vl=&vr=,5,389,0,22000,19,1,3
6890189236130073857,Can't he be lucky for one time?? #fyp #fy #foryoupage #foryou #voorjou #formula1 #f1 #racing #maxverstappen #redbullracing #crash #dnf #badluck #imola,1604247197,16,7,6621853416191721478,dyon.b,Dyon,0,6877671671927425798,hometown slowed down twenty one pilots,les,1,https://www.tiktok.com/@dyon.b/video/6890189236130073857,https://v77.tiktokcdn.com/d657b63749864fe4023310416b34c2cf/5fe11a71/video/tos/alisg/tos-alisg-pve-0037c001/13617a772e984de78a79869b4dddfef6/?a=1233&br=1284&bt=642&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=MzM5OjxuNjhneDMzOjczM0ApZ2hoNDc0PGVlNzpmZjRpaGdtX3NqNWJncWNfLS1iMTRzc2AvL15hXzVgL2M0MzMzLTY6Yw%3D%3D&vl=&vr=,22,4734,55,55100,306,0,14
6901321371113032962,"Oeps, het bord stond nog aan! #areyoudumb #meester #foryou #school #fyp #docent #leerling",1606839099,16,2,6620034436397236230,meesterjesper,Meester Jesper,0,6724958012198439686,DUMB DUMB,1xbrock,1,https://www.tiktok.com/@meesterjesper/video/6901321371113032962,https://v77.tiktokcdn.com/4429201aa1dc96f3c453ca120c6e9cf5/5fe11a63/video/tos/alisg/tos-alisg-pve-0037c001/7d3a305f3d13462e9ec8628b545c4cd6/?a=1233&br=4336&bt=2168&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=MzdlaDNuNmc5eTMzPDczM0ApNmY1NTo5NTs0NzxmZjM2NmczMmdwNWJvajBfLS1iMTRzc2A0MTZfLWAzNGAvNTJeYGE6Yw%3D%3D&vl=&vr=,8,11300,27,155600,127,0,7
6893611785295793410,guapas 😾🙌 #narutoshippuden #hokage #meituremi #pakura #karinuzumaki #twitor #amv #animeedit #foryoupage #_xny twixtor: @nejixc uwu,1605044072,21,2,6842899794130863109,by.shahori,𝘽𝙮.𝙨𝙝𝙖𝙝𝙤𝙧𝙞,0,6893611763158272769,sonido original,𝘽𝙮.𝙨𝙝𝙖𝙝𝙤𝙧𝙞,1,https://www.tiktok.com/@by.shahori/video/6893611785295793410,https://v21.tiktokcdn.com/video/tos/alisg/tos-alisg-pve-0037c001/c7071c1321d647f380f68cdbe756261c/?VExpiration=1608587879&VSignature=f0115b095299b465f0a6419990941dd4&a=1233&br=1964&bt=982&cd=0%7C0%7C0&cr=0&cs=0&cv=1&dr=0&ds=6&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=5&rc=ajdoO3Z5ZW1qeDMzPDczM0ApODQ1Nzk1O2U3N2U5OTppOmdvbDVhZ2w2YmlfLS1jMTRzczA0MS8uNDIxYi5hYjZeLjE6Yw%3D%3D&vl=&vr=,12,11800,220,49200,156,1,10
6904536120755768578,#worldcup #laliga #football #premierleague,1607587592,8,4,6887765742683915265,jackblees,Alexia,0,6586947002464996102,Oh No,Kreepa,0,https://www.tiktok.com/@jackblees/video/6904536120755768578,https://v77.tiktokcdn.com/e5cbf8321dc22c04f91cb29096a5cd1b/5fe11a66/video/tos/alisg/tos-alisg-pve-0037c001/dd3710c3e0b74c86a68e28884ad1c4b4/?a=1233&br=1886&bt=943&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M206N3FtPHh3eTMzMzczM0ApZDs3ZGQ7PGQ4NzY2MzdnZmdxZjBnMm00YTVfLS1iMTRzc2E1NjQ1NC0xL2A1MDYwMDA6Yw%3D%3D&vl=&vr=,11,321900,954,11200000,527,0,4
6888873392234056962,#like #comments #follow #🐍🐍🐍🐍🐍🐍🐍🐍 #👍👍👍 #fyp #foryou #foryoupage #standwithkashmir #share,1603940829,3,4,6629600851550355462,anwarali0125,ANNU,0,6857905964893440769,original sound,Ahmad Baig,1,https://www.tiktok.com/@anwarali0125/video/6888873392234056962,https://v21.tiktokcdn.com/video/tos/alisg/tos-alisg-pve-0037c001/7fa11ada229343b78c074927ab8d5842/?VExpiration=1608587881&VSignature=dd0cc0ade874dc0f7e0a57191af6be97&a=1233&br=4030&bt=2015&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115574701019020909243127031&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anhubGRzaTM2eDMzNjczM0ApNzc8Zzw6aGQ2NzRoOTlnaWdqZ2ZwaGthLmFfLS0zMTRzcy1hYWExYy9fXy9jYzJhMWE6Yw%3D%3D&vl=&vr=,14,458,3,943,8,0,10
